,Unnamed: 0,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,y
8647,8647,71,218.0,22,75,22,1,0,96,27.0,6,5,24,0,39,1.0,2,2,3.0,23.0,4.0,1.0,1.0,56.0,0
8648,8648,83,171.0,2,77,12,0,0,92,55.0,6,6,14,1,31,0.0,0,0,12.0,78.0,2.0,2.0,0.0,80.0,1
8649,8649,70,212.0,1,56,32,0,0,100,0.0,7,8,36,11,36,1.0,4,4,19.0,91.0,7.0,2.0,0.0,75.0,0
8650,8650,85,504.0,9,147,12,0,0,100,0.0,7,8,12,1,8,17.0,1,1,5.0,52.0,6.0,2.0,0.0,75.0,1
8651,8651,87,260.0,20,69,10,0,0,100,0.0,7,8,12,0,33,19.0,0,0,25.0,48.0,3.0,3.0,0.0,100.0,0
8652,8652,71,357.0,5,71,26,0,0,96,60.0,6,6,27,3,52,5.0,0,0,39.0,52.0,3.0,3.0,1.0,75.0,1
8653,8653,87,240.0,8,115,12,0,0,100,0.0,7,8,12,1,58,7.0,0,0,1.0,91.0,1.0,3.0,0.0,67.0,1
8654,8654,85,320.0,9,81,27,0,0,100,0.0,7,8,32,2,47,8.0,0,0,4.0,52.0,1.0,3.0,0.0,36.0,1
8655,8655,70,206.0,3,63,19,0,0,100,0.0,7,8,21,4,38,8.0,0,0,69.0,77.0,9.0,2.0,5.0,100.0,1
8656,8656,84,356.0,23,178,16,0,0,100,0.0,7,8,16,0,31,0.0,0,0,10.0,52.0,4.0,1.0,0.0,67.0,1
8657,8657,83,347.0,7,137,24,0,0,100,0.0,7,8,28,1,21,4.0,2,2,4.0,52.0,3.0,2.0,0.0,56.0,1
8658,8658,78,283.0,3,124,33,0,0,100,0.0,7,8,37,1,19,3.0,1,1,77.0,52.0,18.0,3.0,16.0,92.0,0
8659,8659,83,244.0,3,69,33,0,0,100,0.0,7,8,34,3,15,4.0,1,1,1.0,85.0,6.0,2.0,0.0,38.0,1
8660,8660,77,387.0,4,95,44,0,0,98,68.0,6,6,45,3,58,3.0,3,3,41.0,62.0,2.0,2.0,0.0,80.0,1
8661,8661,73,424.0,3,78,36,0,0,100,0.0,7,8,40,5,20,3.0,1,1,13.0,52.0,6.0,1.0,1.0,44.0,1
8662,8662,84,203.0,10,83,32,0,0,100,0.0,7,8,34,2,38,9.0,0,0,0.0,6.0,2.0,1.0,0.0,27.0,1
8663,8663,86,358.0,3,100,28,0,0,97,0.0,6,6,29,2,34,5.0,0,0,0.0,52.0,1.0,2.0,0.0,17.0,1
8664,8664,72,214.0,2,81,60,1,1,95,32.0,6,6,68,3,35,0.0,2,2,13.0,63.0,5.0,4.0,0.0,47.0,1
8665,8665,76,316.0,6,101,9,0,0,100,0.0,7,8,10,1,80,0.0,1,1,81.0,70.0,1.0,1.0,1.0,100.0,0
8666,8666,71,98.0,5,46,17,0,0,100,0.0,7,8,18,4,39,0.0,1,1,57.0,76.0,3.0,3.0,1.0,86.0,1
8667,8667,82,429.0,10,115,30,0,0,97,19.0,6,6,30,1,13,11.0,0,0,10.0,51.0,11.0,2.0,0.0,65.0,1
8669,8669,57,171.0,5,62,33,0,0,97,0.0,4,6,34,5,26,0.0,5,4,11.0,86.0,5.0,2.0,0.0,39.0,1
8670,8670,61,328.0,3,98,15,1,1,94,33.0,0,6,16,2,31,14.0,0,0,48.0,43.0,2.0,2.0,0.0,50.0,0
8671,8671,84,144.0,12,64,16,0,0,100,0.0,7,8,16,0,25,1.0,4,4,5.0,52.0,1.0,1.0,0.0,67.0,1
8672,8672,78,266.0,35,89,5,2,2,100,0.0,6,8,5,0,40,1.0,1,1,7.0,88.0,2.0,1.0,0.0,75.0,1
8673,8673,62,163.0,5,54,42,2,0,91,14.0,6,5,45,3,57,0.0,7,7,35.0,52.0,3.0,6.0,1.0,56.0,1
8674,8674,72,113.0,10,77,21,5,5,73,36.0,6,2,26,1,15,0.0,2,2,4.0,52.0,2.0,1.0,0.0,60.0,0
8675,8675,69,193.0,7,62,15,0,0,100,0.0,7,8,16,1,44,6.0,0,0,77.0,70.0,5.0,3.0,4.0,80.0,0
8676,8676,65,87.0,3,47,16,2,2,100,0.0,6,8,20,3,20,2.0,1,1,42.0,52.0,6.0,1.0,1.0,78.0,0
8677,8677,73,317.0,1,92,34,0,0,100,0.0,7,8,36,3,17,0.0,7,7,24.0,80.0,5.0,2.0,1.0,50.0,0
8678,8678,63,120.0,7,65,18,1,1,100,0.0,6,8,24,1,38,0.0,2,2,65.0,62.0,5.0,3.0,2.0,73.0,0
8679,8679,57,160.0,1,70,6,3,2,45,13.0,6,3,11,1,73,0.0,2,2,64.0,52.0,1.0,4.0,1.0,71.0,0
8680,8680,60,106.0,2,61,25,0,0,93,41.0,6,6,27,1,22,0.0,0,0,88.0,100.0,13.0,1.0,5.0,93.0,1
8681,8681,69,194.0,4,63,41,0,0,95,15.0,6,6,41,5,29,0.0,2,2,0.0,99.0,3.0,4.0,0.0,35.0,1
8682,8682,66,91.0,2,49,10,0,0,75,16.0,6,6,12,2,83,0.0,3,3,28.0,52.0,3.0,2.0,1.0,100.0,0
8683,8683,84,127.0,11,88,7,0,0,100,0.0,7,8,7,1,43,0.0,1,1,0.0,86.0,2.0,1.0,1.0,75.0,0
8684,8684,50,54.0,2,29,13,1,1,87,1.0,0,2,15,3,60,0.0,1,1,99.0,68.0,4.0,2.0,1.0,100.0,0
8685,8685,68,69.0,15,37,11,0,0,100,0.0,7,8,11,0,27,0.0,1,1,86.0,52.0,4.0,1.0,1.0,83.0,0
8686,8686,55,138.0,6,43,3,0,0,50,73.0,5,6,4,1,50,0.0,2,2,131.0,90.0,1.0,1.0,1.0,100.0,0
8687,8687,59,117.0,10,45,11,1,1,91,3.0,4,6,11,1,36,0.0,3,3,105.0,52.0,4.0,1.0,2.0,83.0,0
8688,8688,56,274.0,15,91,29,2,1,78,4.0,4,3,32,0,3,0.0,0,0,33.0,52.0,14.0,2.0,3.0,56.0,0
8689,8689,73,16.0,16,16,1,0,0,100,0.0,7,8,1,0,100,0.0,2,2,28.0,52.0,3.0,1.0,1.0,100.0,0
8691,8691,86,275.0,13,87,18,0,0,100,0.0,7,8,18,0,33,0.0,0,0,8.0,52.0,4.0,2.0,0.0,50.0,1
8692,8692,50,23.0,7,15,5,0,0,80,5.0,4,6,5,2,40,0.0,2,2,76.0,52.0,3.0,1.0,1.0,100.0,0
8693,8693,81,266.0,2,51,29,0,0,100,0.0,7,8,30,4,53,0.0,1,1,9.0,88.0,3.0,6.0,0.0,83.0,1
8694,8694,80,208.0,12,76,30,1,0,97,23.0,6,5,31,0,13,0.0,0,0,1.0,71.0,5.0,2.0,0.0,35.0,1
8695,8695,69,33.0,4,16,5,0,0,100,0.0,7,8,5,1,20,0.0,3,2,53.0,92.0,3.0,1.0,0.0,100.0,0
8696,8696,60,154.0,9,53,56,0,0,100,0.0,7,8,58,1,41,0.0,1,1,67.0,87.0,5.0,3.0,4.0,80.0,0
8697,8697,76,422.0,5,128,35,2,0,89,9.0,3,5,37,2,3,0.0,1,1,4.0,52.0,4.0,1.0,0.0,20.0,0
8698,8698,70,457.0,3,112,10,1,1,90,73.0,6,6,10,4,40,0.0,3,3,83.0,92.0,1.0,3.0,1.0,100.0,0
8699,8699,64,162.0,15,42,12,1,1,92,17.0,6,6,12,0,42,0.0,1,1,73.0,69.0,3.0,3.0,2.0,75.0,1
8700,8700,57,86.0,20,48,8,3,1,31,13.0,6,5,14,0,92,0.0,3,3,0.0,59.0,0.0,4.0,1.0,80.0,0
8701,8701,68,143.0,1,52,35,0,0,94,1.0,4,6,36,4,19,0.0,0,0,7.0,100.0,5.0,3.0,0.0,53.0,0
8702,8702,58,42.0,2,24,17,0,0,100,0.0,7,8,18,2,50,0.0,7,7,90.0,74.0,5.0,5.0,1.0,100.0,0
8703,8703,63,263.0,1,84,33,1,0,86,7.0,4,2,35,3,34,0.0,1,1,36.0,48.0,8.0,3.0,3.0,59.0,1
8704,8704,70,386.0,2,122,18,1,0,90,80.0,6,5,20,1,15,0.0,0,0,77.0,99.0,6.0,2.0,3.0,57.0,0
8705,8705,69,274.0,1,82,35,0,0,97,0.0,6,6,36,4,44,0.0,2,2,40.0,52.0,2.0,1.0,1.0,33.0,0
8706,8706,71,179.0,7,69,34,0,0,100,0.0,7,8,34,3,29,0.0,1,1,34.0,83.0,7.0,3.0,1.0,50.0,0
8707,8707,67,278.0,22,87,4,0,0,33,1.0,4,6,6,0,33,0.0,1,0,34.0,17.0,2.0,2.0,0.0,67.0,0
8708,8708,83,113.0,25,62,15,0,0,100,0.0,7,8,15,0,40,0.0,0,0,35.0,52.0,3.0,3.0,0.0,60.0,0
8709,8709,70,270.0,9,70,26,0,0,100,0.0,7,8,27,2,15,0.0,0,0,57.0,41.0,3.0,3.0,3.0,55.0,0
8710,8710,66,164.0,5,66,19,1,0,95,19.0,6,5,21,1,19,0.0,0,0,65.0,52.0,3.0,1.0,1.0,33.0,0
8711,8711,69,126.0,2,48,20,0,0,100,0.0,7,8,21,2,43,0.0,1,1,79.0,73.0,5.0,3.0,3.0,67.0,0
8712,8712,58,151.0,12,50,9,2,2,67,4.0,4,6,9,0,44,0.0,0,0,65.0,86.0,5.0,2.0,2.0,100.0,0
8713,8713,63,252.0,1,88,17,0,0,94,5.0,4,6,18,2,17,0.0,2,2,42.0,52.0,7.0,1.0,3.0,57.0,0
8714,8714,54,248.0,1,58,25,0,0,96,12.0,6,6,28,5,29,0.0,4,4,81.0,52.0,9.0,2.0,6.0,92.0,0
8715,8715,76,131.0,14,53,19,0,0,95,59.0,6,6,19,0,32,0.0,1,1,44.0,52.0,6.0,1.0,0.0,88.0,0
8716,8716,58,163.0,2,67,23,1,0,81,3.0,4,5,27,4,52,0.0,5,5,40.0,79.0,7.0,5.0,1.0,93.0,0
8717,8717,61,182.0,2,41,6,1,0,88,58.0,6,5,8,3,50,0.0,2,2,99.0,86.0,4.0,2.0,3.0,100.0,1
8718,8718,89,148.0,15,79,11,0,0,100,0.0,7,8,12,0,33,0.0,0,0,2.0,52.0,3.0,1.0,0.0,80.0,1
8719,8719,61,74.0,5,38,24,2,2,85,4.0,4,4,26,2,31,0.0,1,1,43.0,87.0,2.0,4.0,0.0,46.0,0
8720,8720,60,101.0,13,49,9,2,2,67,10.0,4,2,12,0,83,0.0,0,0,28.0,63.0,3.0,3.0,1.0,100.0,0
8722,8722,67,233.0,12,66,13,1,0,87,10.0,4,5,15,0,67,0.0,1,1,33.0,81.0,3.0,2.0,1.0,83.0,0
8723,8723,83,345.0,6,185,19,1,0,95,54.0,6,5,20,3,20,0.0,1,1,5.0,64.0,7.0,2.0,0.0,64.0,1
8724,8724,63,195.0,12,78,34,0,0,94,12.0,6,6,35,0,11,0.0,2,2,47.0,100.0,11.0,3.0,5.0,67.0,0
8725,8725,71,106.0,0,39,22,0,0,92,54.0,6,6,25,7,52,0.0,3,2,32.0,94.0,4.0,4.0,1.0,67.0,0
8726,8726,55,164.0,1,51,3,2,1,67,10.0,2,4,6,2,17,0.0,1,1,87.0,52.0,3.0,1.0,2.0,100.0,0
8727,8727,88,419.0,11,101,21,0,0,100,0.0,7,8,21,1,33,0.0,0,0,0.0,52.0,0.0,1.0,0.0,25.0,0
8728,8728,85,127.0,9,58,22,0,0,100,0.0,7,8,22,2,50,0.0,0,0,2.0,52.0,1.0,1.0,0.0,33.0,1
8729,8729,58,30.0,15,24,4,0,0,25,3.0,4,6,4,0,50,0.0,0,0,28.0,52.0,1.0,1.0,1.0,100.0,0
8730,8730,82,157.0,8,82,22,0,0,100,0.0,7,8,22,1,50,0.0,2,2,2.0,85.0,1.0,2.0,0.0,60.0,1
8731,8731,65,251.0,9,67,23,4,3,92,11.0,4,5,24,3,79,0.0,1,1,86.0,87.0,2.0,3.0,1.0,100.0,0
8732,8732,68,255.0,10,71,11,2,2,92,57.0,6,2,12,2,42,0.0,0,0,45.0,43.0,6.0,2.0,1.0,100.0,1
8733,8733,66,186.0,9,61,24,1,1,100,0.0,6,8,27,1,63,0.0,0,0,79.0,85.0,6.0,6.0,3.0,100.0,0
8735,8735,66,24.0,1,12,11,0,0,100,0.0,7,8,12,5,17,0.0,0,0,42.0,100.0,3.0,1.0,3.0,67.0,0
8736,8736,61,425.0,34,103,13,4,4,79,37.0,0,3,20,0,58,0.0,0,0,78.0,66.0,4.0,1.0,1.0,100.0,0
8737,8737,68,85.0,2,42,24,0,0,100,0.0,7,8,27,3,48,0.0,2,2,38.0,77.0,4.0,3.0,3.0,64.0,0
8738,8738,60,12.0,2,7,1,1,1,100,0.0,7,8,3,1,50,0.0,3,3,18.0,52.0,1.0,2.0,1.0,100.0,1
8739,8739,68,142.0,5,54,26,0,0,100,0.0,7,8,27,2,26,0.0,3,3,70.0,68.0,5.0,3.0,3.0,80.0,0
8740,8740,66,262.0,5,51,14,0,0,83,8.0,4,6,18,3,39,0.0,0,0,51.0,84.0,5.0,4.0,1.0,82.0,1
8741,8741,71,149.0,3,63,27,0,0,96,0.0,6,6,28,2,36,0.0,1,1,41.0,97.0,7.0,1.0,2.0,73.0,0
8743,8743,64,74.0,2,35,25,0,0,100,0.0,7,8,26,5,62,0.0,1,1,78.0,75.0,5.0,7.0,2.0,100.0,0
8744,8744,81,119.0,10,55,7,0,0,100,0.0,7,8,7,1,57,0.0,3,2,0.0,90.0,0.0,2.0,0.0,67.0,1
8745,8745,75,124.0,5,72,21,0,0,100,0.0,7,8,21,1,38,0.0,0,0,64.0,76.0,2.0,3.0,2.0,86.0,0
8746,8746,77,220.0,2,63,38,0,0,100,0.0,7,8,40,1,53,0.0,1,1,25.0,67.0,5.0,1.0,1.0,50.0,0
8747,8747,78,260.0,13,133,23,0,0,100,0.0,7,8,23,0,35,0.0,1,1,37.0,76.0,7.0,2.0,1.0,82.0,0
8748,8748,86,315.0,16,102,18,1,0,95,64.0,6,5,19,0,53,0.0,5,2,0.0,52.0,1.0,1.0,0.0,29.0,1
8749,8749,67,89.0,2,41,19,0,0,100,0.0,7,8,21,5,71,0.0,4,4,83.0,91.0,4.0,5.0,2.0,100.0,0
8750,8750,59,154.0,3,65,27,0,0,100,0.0,7,8,27,6,37,0.0,2,2,85.0,74.0,8.0,3.0,5.0,79.0,0
8751,8751,60,141.0,13,83,7,3,1,55,17.0,6,2,11,0,36,0.0,1,1,80.0,52.0,2.0,1.0,2.0,80.0,0
8752,8752,80,116.0,6,49,13,0,0,92,67.0,6,6,13,1,69,0.0,2,2,1.0,73.0,1.0,3.0,0.0,67.0,0
8753,8753,74,229.0,7,72,26,0,0,92,12.0,6,6,28,2,27,0.0,3,3,17.0,85.0,2.0,3.0,0.0,45.0,1
8755,8755,68,131.0,2,77,15,1,1,88,61.0,5,2,17,3,82,0.0,0,0,107.0,99.0,2.0,2.0,1.0,100.0,0
8756,8756,63,232.0,5,130,27,2,2,89,0.0,6,6,27,1,19,0.0,3,3,56.0,55.0,7.0,3.0,4.0,69.0,1
8757,8757,61,60.0,7,36,6,2,1,63,13.0,6,2,8,1,63,0.0,0,0,18.0,81.0,1.0,3.0,1.0,80.0,0
8758,8758,63,124.0,2,17,6,0,0,100,0.0,7,8,10,9,40,0.0,3,3,45.0,98.0,4.0,4.0,2.0,90.0,0
8759,8759,70,97.0,4,48,20,0,0,100,0.0,7,8,20,4,50,0.0,3,3,45.0,68.0,4.0,2.0,2.0,60.0,1
8760,8760,48,214.0,14,110,6,10,10,38,1.0,0,2,16,0,44,0.0,1,1,77.0,52.0,2.0,1.0,2.0,100.0,1
8761,8761,70,296.0,23,164,13,1,1,92,45.0,6,6,13,0,31,0.0,1,0,39.0,2.0,3.0,2.0,1.0,63.0,0
8762,8762,79,375.0,23,96,28,0,0,100,0.0,7,8,28,0,18,0.0,1,1,31.0,76.0,5.0,2.0,1.0,44.0,1
8763,8763,72,118.0,4,55,14,0,0,100,0.0,7,8,14,2,36,0.0,1,1,76.0,52.0,6.0,2.0,3.0,75.0,0
8764,8764,76,88.0,2,25,11,0,0,100,0.0,7,8,13,7,54,0.0,3,3,0.0,88.0,0.0,4.0,0.0,40.0,0
8765,8765,72,30.0,23,27,2,0,0,33,2.0,4,6,3,0,33,0.0,0,0,0.0,21.0,0.0,1.0,0.0,33.0,0
8766,8766,62,265.0,11,90,33,0,0,88,4.0,4,6,33,1,33,0.0,0,0,35.0,48.0,6.0,5.0,1.0,50.0,1
8772,8772,78,97.0,13,51,14,0,0,93,45.0,6,6,14,0,21,0.0,0,0,20.0,65.0,2.0,3.0,0.0,71.0,0
8773,8773,76,167.0,16,81,23,0,0,100,0.0,7,8,24,0,17,0.0,0,0,35.0,70.0,4.0,2.0,2.0,67.0,1
8774,8774,86,139.0,112,126,2,0,0,100,0.0,7,8,2,0,0,0.0,0,0,12.0,52.0,1.0,2.0,0.0,100.0,1
8775,8775,80,318.0,10,79,28,0,0,96,15.0,6,6,28,2,21,0.0,1,1,7.0,52.0,6.0,2.0,0.0,29.0,0
8776,8776,70,88.0,7,50,38,0,0,97,13.0,6,6,38,1,34,0.0,0,0,25.0,52.0,3.0,1.0,1.0,50.0,0
8777,8777,82,100.0,3,37,9,0,0,100,0.0,7,8,9,3,22,0.0,1,1,0.0,99.0,3.0,1.0,0.0,67.0,1
8778,8778,82,381.0,5,100,28,1,1,97,54.0,6,3,29,3,21,0.0,0,0,0.0,52.0,2.0,1.0,1.0,23.0,1
8779,8779,58,87.0,2,42,34,0,0,100,0.0,7,8,42,2,34,0.0,5,4,70.0,92.0,12.0,3.0,2.0,75.0,0
8780,8780,87,169.0,18,83,22,0,0,100,0.0,7,8,22,0,14,0.0,0,0,0.0,52.0,1.0,1.0,0.0,18.0,0
8781,8781,63,322.0,1,92,13,1,0,80,16.0,6,5,15,2,13,0.0,1,1,72.0,52.0,4.0,2.0,4.0,55.0,0
8782,8782,57,331.0,29,181,11,0,0,75,4.0,4,6,12,0,25,0.0,3,3,77.0,60.0,4.0,2.0,3.0,86.0,0
8783,8783,58,214.0,10,158,15,4,2,58,1.0,4,3,19,1,53,0.0,0,0,3.0,68.0,4.0,3.0,0.0,100.0,0
8784,8784,70,222.0,5,85,20,0,0,100,0.0,7,8,21,1,25,4.0,1,1,55.0,52.0,7.0,2.0,4.0,71.0,1
8785,8785,65,153.0,4,81,17,0,0,89,29.0,6,6,19,3,53,1.0,1,1,60.0,52.0,4.0,2.0,0.0,86.0,0
8786,8786,70,108.0,2,51,45,0,0,98,10.0,4,6,49,7,65,7.0,0,0,23.0,82.0,2.0,3.0,0.0,50.0,0
8787,8787,68,80.0,3,42,13,0,0,85,16.0,6,6,13,2,46,2.0,2,1,52.0,94.0,3.0,2.0,1.0,100.0,0
8788,8788,64,50.0,7,26,14,2,2,100,0.0,6,8,15,3,43,8.0,0,0,64.0,77.0,3.0,3.0,1.0,55.0,0
8789,8789,88,205.0,15,83,14,0,0,100,0.0,7,8,14,0,36,14.0,0,0,1.0,60.0,1.0,2.0,0.0,50.0,1
8790,8790,68,195.0,4,67,22,1,0,87,34.0,6,5,23,3,52,2.0,3,3,74.0,88.0,3.0,3.0,2.0,75.0,0
8791,8791,79,300.0,23,87,29,0,0,80,12.0,6,6,30,0,47,0.0,0,0,0.0,52.0,0.0,1.0,0.0,25.0,1
8792,8792,72,198.0,2,55,30,0,0,100,0.0,7,8,31,3,45,0.0,1,1,37.0,87.0,4.0,4.0,2.0,67.0,1
8793,8793,65,112.0,2,70,9,0,0,73,4.0,4,6,11,1,27,1.0,1,1,21.0,52.0,3.0,1.0,0.0,67.0,0
8794,8794,67,172.0,6,69,36,0,0,100,0.0,7,8,38,4,31,0.0,2,2,25.0,87.0,6.0,3.0,1.0,69.0,1
8795,8795,79,247.0,1,101,18,1,1,90,70.0,6,3,20,2,20,9.0,0,0,28.0,26.0,4.0,2.0,0.0,100.0,1
8797,8797,81,142.0,1,59,15,0,0,100,0.0,7,8,18,2,56,1.0,3,3,0.0,60.0,1.0,2.0,0.0,50.0,1
8798,8798,70,228.0,2,49,11,0,0,100,0.0,7,8,12,2,0,8.0,0,0,57.0,52.0,9.0,2.0,6.0,90.0,0
8799,8799,77,131.0,40,132,8,1,1,90,15.0,6,3,10,0,50,0.0,0,0,3.0,40.0,1.0,1.0,0.0,40.0,1
8800,8800,79,87.0,1,50,10,0,0,100,0.0,7,8,11,1,82,3.0,1,1,28.0,30.0,1.0,3.0,1.0,100.0,0
8802,8802,67,77.0,12,36,14,0,0,100,0.0,7,8,14,0,14,1.0,1,1,53.0,52.0,6.0,1.0,2.0,78.0,0
8803,8803,84,165.0,36,88,12,0,0,100,0.0,7,8,12,0,50,0.0,0,0,18.0,52.0,1.0,1.0,0.0,67.0,1
8804,8804,66,221.0,2,57,33,0,0,100,0.0,7,8,37,7,44,1.0,4,4,33.0,86.0,10.0,3.0,0.0,70.0,1
8805,8805,84,213.0,9,76,17,0,0,100,0.0,7,8,17,1,18,16.0,0,0,35.0,53.0,2.0,2.0,0.0,57.0,1
8806,8806,85,142.0,75,106,4,0,0,100,0.0,7,8,4,0,0,0.0,0,0,37.0,52.0,4.0,2.0,0.0,100.0,1
8807,8807,57,117.0,3,36,10,0,0,70,3.0,4,6,10,2,50,1.0,1,1,98.0,69.0,2.0,3.0,1.0,83.0,0
8808,8808,76,288.0,1,85,32,0,0,100,0.0,7,8,33,3,6,5.0,1,1,22.0,74.0,20.0,1.0,0.0,81.0,0
8809,8809,87,384.0,1,82,17,0,0,100,0.0,7,8,20,2,17,11.0,0,0,1.0,53.0,2.0,1.0,0.0,38.0,1
8810,8810,65,162.0,9,65,28,0,0,100,0.0,7,8,28,1,50,1.0,1,1,83.0,82.0,2.0,3.0,2.0,86.0,0
8811,8811,68,305.0,7,85,32,0,0,94,47.0,5,6,34,2,38,0.0,1,1,42.0,61.0,4.0,4.0,2.0,67.0,1
8812,8812,71,182.0,20,76,13,1,1,85,16.0,6,6,14,0,31,19.0,0,0,35.0,52.0,2.0,1.0,1.0,50.0,0
8813,8813,67,124.0,4,36,12,2,2,92,42.0,6,6,12,3,75,22.0,0,0,99.0,91.0,1.0,3.0,1.0,100.0,0
8814,8814,77,119.0,4,52,30,0,0,100,0.0,7,8,34,4,73,6.0,0,0,26.0,86.0,4.0,8.0,0.0,92.0,1
8815,8815,89,364.0,35,165,14,0,0,100,0.0,7,8,14,0,36,3.0,1,1,6.0,48.0,2.0,3.0,0.0,67.0,1
8816,8816,65,293.0,1,84,29,1,1,94,2.0,6,6,32,3,26,1.0,3,3,24.0,52.0,6.0,1.0,2.0,58.0,0
8817,8817,70,150.0,22,91,20,1,1,81,7.0,4,6,22,0,18,1.0,1,1,15.0,52.0,2.0,1.0,0.0,38.0,0
8818,8818,89,324.0,10,95,18,0,0,100,0.0,7,8,18,1,17,14.0,0,0,2.0,78.0,3.0,2.0,0.0,83.0,1
8819,8819,58,334.0,4,99,34,0,0,68,13.0,6,6,37,2,54,2.0,4,4,68.0,32.0,3.0,4.0,1.0,58.0,0
8820,8820,69,100.0,8,43,12,0,0,100,0.0,7,8,13,3,33,0.0,2,2,47.0,92.0,4.0,2.0,2.0,86.0,0
8821,8821,91,262.0,19,101,9,0,0,100,0.0,7,8,9,0,0,19.0,0,0,8.0,52.0,2.0,2.0,0.0,50.0,1
8822,8822,74,176.0,9,64,22,0,0,100,0.0,7,8,23,1,32,1.0,1,1,23.0,91.0,6.0,5.0,1.0,61.0,0
8823,8823,79,130.0,5,71,31,0,0,100,0.0,7,8,32,2,55,0.0,2,2,32.0,88.0,2.0,7.0,0.0,75.0,0
8824,8824,72,298.0,1,84,22,0,0,96,34.0,6,6,25,2,20,1.0,1,1,33.0,52.0,4.0,2.0,2.0,57.0,1
8825,8825,66,182.0,5,69,20,0,0,100,0.0,7,8,20,2,25,3.0,1,1,55.0,96.0,8.0,2.0,3.0,91.0,1
8826,8826,65,145.0,1,47,21,0,0,96,8.0,4,6,23,4,52,3.0,3,3,60.0,68.0,7.0,3.0,1.0,91.0,0
8827,8827,63,119.0,4,48,23,0,0,96,45.0,6,6,26,1,62,0.0,1,1,99.0,52.0,2.0,2.0,2.0,100.0,0
8828,8828,77,290.0,7,122,19,0,0,100,0.0,7,8,19,1,42,1.0,1,1,29.0,83.0,3.0,4.0,0.0,80.0,1
8830,8830,71,206.0,6,75,11,0,0,91,4.0,4,6,11,3,45,4.0,1,1,71.0,52.0,1.0,1.0,0.0,67.0,1
8831,8831,62,354.0,1,45,23,0,0,100,0.0,7,8,29,9,21,1.0,5,5,48.0,94.0,10.0,3.0,2.0,65.0,0
8832,8832,64,320.0,25,121,33,0,0,88,18.0,6,6,34,0,27,14.0,0,0,52.0,47.0,12.0,4.0,3.0,76.0,1
8833,8833,70,316.0,2,104,37,0,0,100,0.0,7,8,38,4,5,2.0,3,2,43.0,99.0,8.0,2.0,2.0,56.0,1
8834,8834,75,40.0,3,12,6,0,0,100,0.0,7,8,6,4,67,6.0,0,0,24.0,89.0,1.0,2.0,1.0,100.0,0
8835,8835,64,286.0,1,72,35,0,0,100,0.0,7,8,36,4,39,3.0,3,3,73.0,79.0,10.0,5.0,3.0,80.0,0
8836,8836,60,215.0,12,110,15,0,0,73,13.0,6,6,15,0,7,11.0,0,0,75.0,52.0,5.0,2.0,4.0,64.0,0
8837,8837,68,162.0,13,73,22,1,1,86,5.0,4,6,22,0,23,5.0,2,2,4.0,52.0,5.0,2.0,0.0,42.0,1
8838,8838,86,241.0,4,79,25,0,0,100,0.0,7,8,25,2,16,0.0,2,2,2.0,52.0,2.0,2.0,0.0,22.0,1
8839,8839,80,172.0,1,92,21,0,0,100,0.0,7,8,22,2,27,0.0,1,1,37.0,52.0,4.0,1.0,1.0,83.0,1
8840,8840,70,210.0,9,65,10,2,2,90,17.0,6,6,10,1,40,0.0,0,0,40.0,48.0,3.0,3.0,1.0,86.0,1
8841,8841,65,300.0,14,112,8,3,2,64,21.0,6,2,11,0,45,0.0,0,0,12.0,76.0,2.0,2.0,0.0,57.0,1
8842,8842,64,218.0,5,86,33,0,0,82,28.0,6,6,34,2,38,1.0,1,1,45.0,90.0,6.0,2.0,1.0,73.0,1
8843,8843,57,35.0,7,16,10,0,0,100,0.0,7,8,10,4,30,0.0,2,2,81.0,85.0,6.0,2.0,2.0,89.0,0
8844,8844,69,198.0,12,100,18,0,0,89,18.0,6,6,18,0,61,0.0,1,1,54.0,89.0,4.0,2.0,1.0,100.0,0
8845,8845,70,23.0,1,11,12,0,0,100,0.0,7,8,13,8,8,0.0,1,1,17.0,89.0,4.0,1.0,1.0,56.0,0
8846,8846,75,274.0,3,44,22,0,0,95,26.0,6,6,22,5,32,0.0,5,4,1.0,52.0,2.0,3.0,0.0,45.0,1
8847,8847,82,93.0,2,49,22,0,0,100,0.0,7,8,23,1,30,1.0,2,2,0.0,99.0,0.0,3.0,1.0,38.0,1
8848,8848,81,274.0,1,87,36,0,0,100,0.0,7,8,37,2,27,0.0,3,3,3.0,87.0,2.0,4.0,0.0,43.0,1
8849,8849,60,383.0,1,57,26,0,0,96,62.0,6,6,29,6,25,1.0,2,2,48.0,99.0,8.0,2.0,3.0,91.0,0
